,temp_air,ghi,dni,dhi,wind_speed
2023-08-11 16:00:00,21.45,188.0,254.66,115.0,1.45
2023-08-11 17:00:00,21.18,83.0,279.52,46.0,1.31
2023-08-11 18:00:00,20.52,0.0,-0.0,0.0,1.45
2023-08-11 19:00:00,19.26,0.0,-0.0,0.0,2.07
2023-08-11 20:00:00,18.39,0.0,-0.0,0.0,2.48
2023-08-11 21:00:00,17.79,0.0,-0.0,0.0,2.62
2023-08-11 22:00:00,17.47,0.0,-0.0,0.0,2.69
2023-08-11 23:00:00,17.41,0.0,-0.0,0.0,3.1
2023-08-12 00:00:00,17.23,0.0,-0.0,0.0,3.38
2023-08-12 01:00:00,16.71,0.0,-0.0,0.0,2.97
2023-08-12 02:00:00,15.93,0.0,-0.0,0.0,2.48
2023-08-12 03:00:00,15.17,0.0,-0.0,0.0,2.48
2023-08-12 04:00:00,14.8,70.0,172.59,48.0,2.55
2023-08-12 05:00:00,15.66,238.0,570.97,77.0,2.41
2023-08-12 06:00:00,17.18,405.0,721.2,94.0,3.03
2023-08-12 07:00:00,17.95,554.0,787.53,109.0,3.86
2023-08-12 08:00:00,19.11,662.0,778.53,137.0,4.0
2023-08-12 09:00:00,20.2,710.0,662.55,212.0,4.21
2023-08-12 10:00:00,21.06,786.0,779.35,169.0,4.28
2023-08-12 11:00:00,21.83,769.0,721.2,198.0,4.21
2023-08-12 12:00:00,22.41,762.0,832.67,136.0,4.0
2023-08-12 13:00:00,22.77,649.0,723.39,161.0,3.79
2023-08-12 14:00:00,22.99,554.0,781.77,112.0,3.66
2023-08-12 15:00:00,22.99,393.0,662.64,107.0,3.38
2023-08-12 16:00:00,22.7,234.0,541.81,81.0,2.48
2023-08-12 17:00:00,21.86,87.0,351.89,42.0,1.31
2023-08-12 18:00:00,20.24,0.0,-0.0,0.0,1.72
2023-08-12 19:00:00,18.43,0.0,-0.0,0.0,1.86
2023-08-12 20:00:00,17.0,0.0,-0.0,0.0,2.07
2023-08-12 21:00:00,16.51,0.0,-0.0,0.0,2.34
2023-08-12 22:00:00,16.27,0.0,-0.0,0.0,2.48
2023-08-12 23:00:00,16.16,0.0,-0.0,0.0,2.55
2023-08-13 00:00:00,16.07,0.0,-0.0,0.0,2.62
2023-08-13 01:00:00,16.03,0.0,-0.0,0.0,2.69
2023-08-13 02:00:00,15.96,0.0,-0.0,0.0,2.62
2023-08-13 03:00:00,15.76,0.0,-0.0,0.0,2.48
2023-08-13 04:00:00,15.54,71.0,218.09,44.0,2.21
2023-08-13 05:00:00,16.68,225.0,520.61,80.0,1.86
2023-08-13 06:00:00,18.86,388.0,672.98,100.0,2.0
2023-08-13 07:00:00,20.97,534.0,738.56,119.0,2.14
2023-08-13 08:00:00,22.96,589.0,543.75,224.0,2.14
2023-08-13 09:00:00,24.69,746.0,813.55,137.0,2.14
2023-08-13 10:00:00,26.02,794.0,829.37,140.0,2.28
2023-08-13 11:00:00,26.92,790.0,819.29,144.0,2.55
2023-08-13 12:00:00,27.28,735.0,780.35,151.0,2.69
2023-08-13 13:00:00,27.44,603.0,590.2,207.0,2.62
2023-08-13 14:00:00,27.75,464.0,459.47,206.0,2.62
2023-08-13 15:00:00,27.58,378.0,622.24,112.0,2.28
2023-08-13 16:00:00,26.85,222.0,492.76,85.0,1.24
2023-08-13 17:00:00,25.89,68.0,178.41,46.0,1.66
2023-08-13 18:00:00,24.16,0.0,-0.0,0.0,2.14
2023-08-13 19:00:00,23.42,0.0,-0.0,0.0,2.07
2023-08-13 20:00:00,22.12,0.0,-0.0,0.0,2.07
2023-08-13 21:00:00,21.3,0.0,-0.0,0.0,2.07
2023-08-13 22:00:00,20.53,0.0,-0.0,0.0,2.28
2023-08-13 23:00:00,20.21,0.0,-0.0,0.0,2.41
2023-08-14 00:00:00,20.03,0.0,-0.0,0.0,2.62
2023-08-14 01:00:00,19.93,0.0,-0.0,0.0,2.62
2023-08-14 02:00:00,19.8,0.0,-0.0,0.0,2.69
2023-08-14 03:00:00,19.79,0.0,-0.0,0.0,2.62
2023-08-14 04:00:00,19.74,15.0,0.0,15.0,2.48
2023-08-14 05:00:00,20.82,199.0,378.14,95.0,2.28
2023-08-14 06:00:00,22.76,346.0,496.9,135.0,2.34
2023-08-14 07:00:00,23.65,0.0,0.0,0.0,2.21
2023-08-14 08:00:00,24.97,624.0,700.46,156.0,2.0
2023-08-14 09:00:00,26.28,685.0,645.26,204.0,1.72
2023-08-14 10:00:00,26.8,242.0,0.0,242.0,2.69
2023-08-14 11:00:00,25.31,234.0,0.0,234.0,3.17
2023-08-14 12:00:00,25.66,185.0,0.0,185.0,2.97
2023-08-14 13:00:00,26.02,586.0,562.01,211.0,3.17
2023-08-14 14:00:00,26.03,501.0,640.29,144.0,3.24
2023-08-14 15:00:00,25.55,364.0,588.25,115.0,3.24
2023-08-14 16:00:00,24.87,200.0,380.14,96.0,2.69
2023-08-14 17:00:00,24.26,66.0,185.42,44.0,2.41
2023-08-14 18:00:00,23.26,0.0,-0.0,0.0,1.86
2023-08-14 19:00:00,21.37,0.0,-0.0,0.0,1.66
2023-08-14 20:00:00,20.46,0.0,-0.0,0.0,1.86
2023-08-14 21:00:00,19.94,0.0,-0.0,0.0,2.0
2023-08-14 22:00:00,19.57,0.0,-0.0,0.0,2.07
2023-08-14 23:00:00,19.21,0.0,-0.0,0.0,2.07
2023-08-15 00:00:00,18.81,0.0,-0.0,0.0,2.07
2023-08-15 01:00:00,18.4,0.0,-0.0,0.0,2.0
2023-08-15 02:00:00,18.0,0.0,-0.0,0.0,2.07
2023-08-15 03:00:00,17.7,0.0,-0.0,0.0,2.14
2023-08-15 04:00:00,17.64,42.0,34.37,38.0,2.34
2023-08-15 05:00:00,18.38,206.0,441.97,86.0,2.41
2023-08-15 06:00:00,19.8,364.0,602.92,110.0,2.76
2023-08-15 07:00:00,20.44,0.0,0.0,0.0,4.14
2023-08-15 08:00:00,21.39,580.0,544.39,218.0,4.28
2023-08-15 09:00:00,22.22,587.0,367.8,314.0,4.41
2023-08-15 10:00:00,22.64,255.0,1.28,254.0,4.28
2023-08-15 11:00:00,23.08,569.0,262.22,364.0,4.07
2023-08-15 12:00:00,23.83,572.0,333.2,325.0,3.72
2023-08-15 13:00:00,24.29,479.0,268.29,301.0,3.59
2023-08-15 14:00:00,24.22,465.0,496.82,190.0,3.38
2023-08-15 15:00:00,23.43,271.0,202.86,186.0,3.45
2023-08-15 16:00:00,22.43,138.0,96.63,112.0,3.17
2023-08-15 17:00:00,21.61,42.0,35.11,38.0,3.1
2023-08-15 18:00:00,20.82,0.0,-0.0,0.0,2.55
2023-08-15 19:00:00,20.15,0.0,-0.0,0.0,2.14
2023-08-15 20:00:00,19.35,0.0,-0.0,0.0,2.07
2023-08-15 21:00:00,18.78,0.0,-0.0,0.0,1.93
2023-08-15 22:00:00,18.42,0.0,-0.0,0.0,1.79
2023-08-15 23:00:00,17.98,0.0,-0.0,0.0,1.79
2023-08-16 00:00:00,17.47,0.0,-0.0,0.0,1.72
2023-08-16 01:00:00,17.06,0.0,-0.0,0.0,1.66
2023-08-16 02:00:00,16.61,0.0,-0.0,0.0,1.66
2023-08-16 03:00:00,16.19,0.0,-0.0,0.0,1.66
2023-08-16 04:00:00,15.97,24.0,0.0,24.0,1.52
2023-08-16 05:00:00,17.11,196.0,380.65,94.0,1.38
2023-08-16 06:00:00,18.52,318.0,380.47,159.0,1.66
2023-08-16 07:00:00,19.6,432.0,385.72,219.0,1.31
2023-08-16 08:00:00,20.62,563.0,492.64,237.0,1.38
2023-08-16 09:00:00,21.76,623.0,462.78,281.0,1.45
2023-08-16 10:00:00,22.59,738.0,690.83,200.0,1.45
2023-08-16 11:00:00,23.29,568.0,263.39,363.0,1.31
2023-08-16 12:00:00,24.04,416.0,88.12,351.0,1.1
2023-08-16 13:00:00,24.25,458.0,227.42,308.0,1.03
2023-08-16 14:00:00,24.27,325.0,123.77,257.0,1.24
2023-08-16 15:00:00,24.37,268.0,202.59,184.0,1.45
2023-08-16 16:00:00,23.99,186.0,328.99,99.0,1.72
2023-08-16 17:00:00,23.22,64.0,229.17,39.0,1.72
2023-08-16 18:00:00,21.96,0.0,-0.0,0.0,2.07
2023-08-16 19:00:00,20.74,0.0,-0.0,0.0,2.14
2023-08-16 20:00:00,19.79,0.0,-0.0,0.0,2.21
2023-08-16 21:00:00,18.98,0.0,-0.0,0.0,2.28
2023-08-16 22:00:00,18.44,0.0,-0.0,0.0,2.21
2023-08-16 23:00:00,17.87,0.0,-0.0,0.0,2.14
2023-08-17 00:00:00,17.33,0.0,-0.0,0.0,2.14
2023-08-17 01:00:00,17.05,0.0,-0.0,0.0,2.07
2023-08-17 02:00:00,16.7,0.0,-0.0,0.0,2.0
2023-08-17 03:00:00,16.27,0.0,-0.0,0.0,1.93
2023-08-17 04:00:00,16.17,38.0,36.76,34.0,1.93
2023-08-17 05:00:00,17.4,187.0,344.2,96.0,1.72
2023-08-17 06:00:00,19.43,357.0,591.1,112.0,2.14
2023-08-17 07:00:00,21.42,510.0,705.04,123.0,2.34
2023-08-17 08:00:00,22.91,635.0,759.33,135.0,2.48
2023-08-17 09:00:00,23.93,602.0,413.2,298.0,2.97
2023-08-17 10:00:00,24.59,445.0,92.86,373.0,3.24
2023-08-17 11:00:00,25.21,609.0,349.77,338.0,2.9
2023-08-17 12:00:00,25.53,660.0,581.79,233.0,2.48
2023-08-17 13:00:00,25.78,391.0,118.97,313.0,2.14
2023-08-17 14:00:00,25.54,397.0,291.64,238.0,1.93
2023-08-17 15:00:00,25.63,357.0,604.62,109.0,2.0
2023-08-17 16:00:00,25.23,206.0,488.92,79.0,1.59
2023-08-17 17:00:00,24.34,58.0,191.95,38.0,1.45
2023-08-17 18:00:00,23.22,0.0,-0.0,0.0,1.72
2023-08-17 19:00:00,22.33,0.0,-0.0,0.0,1.93
2023-08-17 20:00:00,21.23,0.0,-0.0,0.0,2.07
2023-08-17 21:00:00,20.35,0.0,-0.0,0.0,2.0
2023-08-17 22:00:00,19.72,0.0,-0.0,0.0,1.79
2023-08-17 23:00:00,18.56,0.0,-0.0,0.0,1.72
2023-08-18 00:00:00,17.77,0.0,-0.0,0.0,1.52
2023-08-18 01:00:00,17.25,0.0,-0.0,0.0,1.66
2023-08-18 02:00:00,16.99,0.0,-0.0,0.0,1.66
2023-08-18 03:00:00,16.45,0.0,-0.0,0.0,1.52
2023-08-18 04:00:00,16.59,29.0,9.52,28.0,1.24
2023-08-18 05:00:00,17.98,184.0,345.13,94.0,0.62
2023-08-18 06:00:00,20.49,348.0,562.0,117.0,0.48
2023-08-18 07:00:00,22.67,491.0,639.72,142.0,0.69
2023-08-18 08:00:00,24.33,557.0,499.12,230.0,0.69
2023-08-18 09:00:00,25.54,615.0,458.78,279.0,0.97
2023-08-18 10:00:00,26.36,495.0,155.45,375.0,1.03
2023-08-18 11:00:00,26.97,491.0,150.41,375.0,0.83
2023-08-18 12:00:00,27.38,453.0,138.33,352.0,0.76
2023-08-18 13:00:00,27.68,450.0,225.6,303.0,0.97
2023-08-18 14:00:00,27.46,338.0,158.99,252.0,1.24
2023-08-18 15:00:00,27.28,205.0,71.49,176.0,1.31
2023-08-18 16:00:00,26.35,194.0,439.25,82.0,2.0
2023-08-18 17:00:00,24.87,35.0,30.24,32.0,2.0
2023-08-18 18:00:00,23.29,0.0,-0.0,0.0,1.93
2023-08-18 19:00:00,21.08,0.0,-0.0,0.0,1.38
2023-08-18 20:00:00,20.38,0.0,-0.0,0.0,1.24
2023-08-18 21:00:00,19.39,0.0,-0.0,0.0,1.31
2023-08-18 22:00:00,18.5,0.0,-0.0,0.0,1.31
2023-08-18 23:00:00,18.03,0.0,-0.0,0.0,1.38
2023-08-19 00:00:00,17.63,0.0,-0.0,0.0,1.38
2023-08-19 01:00:00,17.17,0.0,-0.0,0.0,1.38
2023-08-19 02:00:00,16.75,0.0,-0.0,0.0,1.38
2023-08-19 03:00:00,16.43,0.0,-0.0,0.0,1.38
2023-08-19 04:00:00,16.59,25.0,0.0,25.0,1.1
2023-08-19 05:00:00,18.35,172.0,287.79,98.0,1.03
2023-08-19 06:00:00,19.47,341.0,544.72,119.0,0.97
2023-08-19 07:00:00,21.96,478.0,599.45,153.0,0.28
2023-08-19 08:00:00,23.4,606.0,685.79,159.0,0.28
2023-08-19 09:00:00,24.58,688.0,702.34,176.0,0.41
2023-08-19 10:00:00,25.94,680.0,551.75,256.0,0.83
2023-08-19 11:00:00,26.52,506.0,177.19,370.0,1.66
2023-08-19 12:00:00,26.44,514.0,240.95,339.0,2.0
2023-08-19 13:00:00,26.74,512.0,383.01,264.0,2.0
2023-08-19 14:00:00,26.65,400.0,322.42,227.0,1.66
2023-08-19 15:00:00,26.74,274.0,256.84,171.0,1.45
2023-08-19 16:00:00,26.5,168.0,279.85,98.0,1.03
2023-08-19 17:00:00,25.67,41.0,74.34,34.0,0.28
2023-08-19 18:00:00,25.06,0.0,-0.0,0.0,0.48
2023-08-19 19:00:00,21.86,0.0,-0.0,0.0,1.31
2023-08-19 20:00:00,20.5,0.0,-0.0,0.0,1.52
2023-08-19 21:00:00,19.68,0.0,-0.0,0.0,1.72
2023-08-19 22:00:00,19.15,0.0,-0.0,0.0,1.86
2023-08-19 23:00:00,18.82,0.0,-0.0,0.0,2.0
2023-08-20 00:00:00,18.61,0.0,-0.0,0.0,2.07
2023-08-20 01:00:00,18.39,0.0,-0.0,0.0,2.07
2023-08-20 02:00:00,18.15,0.0,-0.0,0.0,2.0
2023-08-20 03:00:00,17.89,0.0,-0.0,0.0,2.0
2023-08-20 04:00:00,17.73,21.0,0.0,21.0,2.0
2023-08-20 05:00:00,18.95,152.0,193.32,103.0,1.59
2023-08-20 06:00:00,21.75,323.0,462.83,136.0,1.79
2023-08-20 07:00:00,23.93,433.0,430.64,201.0,2.0
2023-08-20 08:00:00,26.1,596.0,658.55,169.0,2.48
2023-08-20 09:00:00,27.15,697.0,744.27,157.0,2.97
2023-08-20 10:00:00,28.48,742.0,759.57,161.0,3.31
2023-08-20 11:00:00,29.52,688.0,585.22,241.0,3.45
2023-08-20 12:00:00,30.11,687.0,715.72,170.0,3.72
2023-08-20 13:00:00,29.98,546.0,495.86,227.0,4.0
2023-08-20 14:00:00,29.72,436.0,458.54,192.0,3.79
2023-08-20 15:00:00,29.65,340.0,587.89,107.0,3.72
2023-08-20 16:00:00,29.0,187.0,444.53,78.0,3.24
2023-08-20 17:00:00,27.25,42.0,112.32,32.0,3.24
2023-08-20 18:00:00,25.52,0.0,-0.0,0.0,3.86
2023-08-20 19:00:00,23.88,0.0,-0.0,0.0,3.79
2023-08-20 20:00:00,22.59,0.0,-0.0,0.0,2.83
2023-08-20 21:00:00,21.59,0.0,-0.0,0.0,2.48
2023-08-20 22:00:00,20.73,0.0,-0.0,0.0,2.28
2023-08-20 23:00:00,20.01,0.0,-0.0,0.0,2.28
2023-08-21 00:00:00,19.58,0.0,-0.0,0.0,2.48
2023-08-21 01:00:00,19.11,0.0,-0.0,0.0,2.62
2023-08-21 02:00:00,18.66,0.0,-0.0,0.0,2.62
2023-08-21 03:00:00,18.21,0.0,-0.0,0.0,2.83
2023-08-21 04:00:00,17.77,9.0,0.0,9.0,2.9
2023-08-21 05:00:00,17.98,104.0,36.03,95.0,2.9
2023-08-21 06:00:00,18.6,250.0,174.79,180.0,3.79
2023-08-21 07:00:00,19.52,393.0,298.91,233.0,3.52
2023-08-21 08:00:00,20.39,510.0,372.12,270.0,3.66
2023-08-21 09:00:00,21.15,467.0,160.66,351.0,4.07
2023-08-21 10:00:00,21.99,590.0,325.76,342.0,4.28
2023-08-21 11:00:00,22.55,616.0,386.83,322.0,4.07
2023-08-21 12:00:00,23.02,650.0,584.68,230.0,3.93
2023-08-21 13:00:00,23.36,600.0,685.37,162.0,3.86
2023-08-21 14:00:00,23.34,476.0,623.57,147.0,3.79
2023-08-21 15:00:00,23.04,338.0,579.73,111.0,3.72
2023-08-21 16:00:00,22.51,180.0,412.16,81.0,3.45
2023-08-21 17:00:00,21.58,40.0,119.29,30.0,2.55
2023-08-21 18:00:00,20.21,0.0,-0.0,0.0,2.21
2023-08-21 19:00:00,19.03,0.0,-0.0,0.0,1.93
2023-08-21 20:00:00,18.05,0.0,-0.0,0.0,1.86
2023-08-21 21:00:00,17.07,0.0,-0.0,0.0,1.93
2023-08-21 22:00:00,16.26,0.0,-0.0,0.0,2.0
2023-08-21 23:00:00,15.45,0.0,-0.0,0.0,1.93
2023-08-22 00:00:00,14.66,0.0,-0.0,0.0,1.86
2023-08-22 01:00:00,14.28,0.0,-0.0,0.0,1.79
2023-08-22 02:00:00,13.62,0.0,-0.0,0.0,1.86
2023-08-22 03:00:00,13.03,0.0,-0.0,0.0,1.86
2023-08-22 04:00:00,12.61,5.0,0.0,5.0,1.79
2023-08-22 05:00:00,13.97,137.0,138.18,103.0,1.45
2023-08-22 06:00:00,16.43,352.0,634.92,100.0,1.72
2023-08-22 07:00:00,17.87,502.0,722.12,118.0,1.52
2023-08-22 08:00:00,19.57,621.0,757.66,135.0,1.31
2023-08-22 09:00:00,20.88,711.0,790.55,143.0,0.97
2023-08-22 10:00:00,21.92,683.0,563.61,256.0,0.69
2023-08-22 11:00:00,22.63,631.0,427.15,308.0,0.69
2023-08-22 12:00:00,23.1,594.0,428.41,288.0,0.76
2023-08-22 13:00:00,23.45,539.0,477.36,236.0,0.76
2023-08-22 14:00:00,23.64,454.0,543.01,170.0,0.69
2023-08-22 15:00:00,23.52,341.0,615.45,103.0,0.76
2023-08-22 16:00:00,23.33,181.0,442.34,77.0,1.03
2023-08-22 17:00:00,22.49,39.0,140.03,28.0,1.45
2023-08-22 18:00:00,20.98,0.0,-0.0,0.0,2.07
2023-08-22 19:00:00,19.58,0.0,-0.0,0.0,2.34
2023-08-22 20:00:00,18.67,0.0,-0.0,0.0,2.48
2023-08-22 21:00:00,17.88,0.0,-0.0,0.0,2.48
2023-08-22 22:00:00,17.2,0.0,-0.0,0.0,2.28
2023-08-22 23:00:00,16.58,0.0,-0.0,0.0,2.21
2023-08-23 00:00:00,16.07,0.0,-0.0,0.0,2.21
2023-08-23 01:00:00,15.64,0.0,-0.0,0.0,2.28
2023-08-23 02:00:00,15.23,0.0,-0.0,0.0,2.21
2023-08-23 03:00:00,14.83,0.0,-0.0,0.0,2.21
2023-08-23 04:00:00,14.56,29.0,35.06,26.0,2.28
2023-08-23 05:00:00,15.59,179.0,400.32,82.0,2.0
2023-08-23 06:00:00,18.03,337.0,574.64,111.0,2.28
2023-08-23 07:00:00,20.07,479.0,645.56,138.0,2.76
2023-08-23 08:00:00,22.12,607.0,724.24,145.0,2.83
2023-08-23 09:00:00,24.04,699.0,770.76,148.0,3.24
2023-08-23 10:00:00,25.42,753.0,810.48,142.0,3.72
2023-08-23 11:00:00,26.41,735.0,756.39,166.0,3.66
2023-08-23 12:00:00,27.19,695.0,770.3,148.0,3.59
2023-08-23 13:00:00,27.68,607.0,748.81,135.0,3.52
2023-08-23 14:00:00,27.86,474.0,655.93,134.0,3.45
2023-08-23 15:00:00,27.87,333.0,605.05,102.0,3.45
2023-08-23 16:00:00,27.23,173.0,421.81,76.0,2.55
2023-08-23 17:00:00,25.83,35.0,122.93,26.0,2.55
2023-08-23 18:00:00,24.61,0.0,-0.0,0.0,2.97
2023-08-23 19:00:00,24.09,0.0,-0.0,0.0,3.66
2023-08-23 20:00:00,23.47,0.0,-0.0,0.0,3.86
2023-08-23 21:00:00,23.01,0.0,-0.0,0.0,3.93
2023-08-23 22:00:00,22.57,0.0,-0.0,0.0,3.79
2023-08-23 23:00:00,22.09,0.0,-0.0,0.0,3.52
2023-08-24 00:00:00,21.67,0.0,-0.0,0.0,3.31
2023-08-24 01:00:00,21.15,0.0,-0.0,0.0,3.24
2023-08-24 02:00:00,20.84,0.0,-0.0,0.0,3.17
2023-08-24 03:00:00,20.81,0.0,-0.0,0.0,3.03
2023-08-24 04:00:00,20.53,22.0,12.25,21.0,2.9
2023-08-24 05:00:00,21.11,141.0,184.46,97.0,2.69
2023-08-24 06:00:00,22.87,283.0,333.64,153.0,2.48
2023-08-24 07:00:00,24.67,459.0,596.6,146.0,3.38
2023-08-24 08:00:00,25.84,557.0,570.68,195.0,3.38
2023-08-24 09:00:00,27.19,669.0,704.42,168.0,3.45
2023-08-24 10:00:00,28.94,717.0,733.25,167.0,3.66
2023-08-24 11:00:00,29.01,586.0,356.82,319.0,4.28
2023-08-24 12:00:00,29.05,617.0,541.16,235.0,3.72
2023-08-24 13:00:00,29.52,373.0,124.63,295.0,3.45
2023-08-24 14:00:00,28.72,332.0,190.81,234.0,4.76
2023-08-24 15:00:00,24.11,257.0,265.4,157.0,2.76
2023-08-24 16:00:00,23.54,18.0,0.0,18.0,1.59
2023-08-24 17:00:00,23.23,4.0,0.0,4.0,2.0
2023-08-24 18:00:00,22.48,0.0,-0.0,0.0,1.72
2023-08-24 19:00:00,22.19,0.0,-0.0,0.0,1.45
2023-08-24 20:00:00,21.52,0.0,-0.0,0.0,1.66
2023-08-24 21:00:00,20.68,0.0,-0.0,0.0,2.07
2023-08-24 22:00:00,20.02,0.0,-0.0,0.0,2.14
2023-08-24 23:00:00,19.2,0.0,-0.0,0.0,2.07
2023-08-25 00:00:00,18.55,0.0,-0.0,0.0,2.07
2023-08-25 01:00:00,18.05,0.0,-0.0,0.0,1.86
2023-08-25 02:00:00,17.91,0.0,-0.0,0.0,1.45
2023-08-25 03:00:00,17.91,0.0,-0.0,0.0,1.03
2023-08-25 04:00:00,17.99,4.0,0.0,4.0,0.62
2023-08-25 05:00:00,18.11,36.0,0.0,36.0,0.76
2023-08-25 06:00:00,18.14,30.0,0.0,30.0,0.76
2023-08-25 07:00:00,18.11,74.0,0.0,74.0,1.86
2023-08-25 08:00:00,18.12,184.0,0.0,184.0,1.93
2023-08-25 09:00:00,18.51,148.0,0.0,148.0,1.79
2023-08-25 10:00:00,18.77,127.0,0.0,127.0,1.79
2023-08-25 11:00:00,18.47,140.0,0.0,140.0,2.21
2023-08-25 12:00:00,18.23,122.0,0.0,122.0,2.48
2023-08-25 13:00:00,18.27,310.0,53.11,277.0,2.28
2023-08-25 14:00:00,18.57,223.0,29.48,208.0,2.07
2023-08-25 15:00:00,18.85,194.0,88.78,161.0,1.79
2023-08-25 16:00:00,18.74,67.0,4.56,66.0,1.45
2023-08-25 17:00:00,17.73,7.0,0.0,7.0,0.83
2023-08-25 18:00:00,17.13,0.0,-0.0,0.0,0.55
2023-08-25 19:00:00,16.88,0.0,-0.0,0.0,0.83
2023-08-25 20:00:00,16.64,0.0,-0.0,0.0,0.97
2023-08-25 21:00:00,16.41,0.0,-0.0,0.0,1.17
2023-08-25 22:00:00,15.88,0.0,-0.0,0.0,1.52
2023-08-25 23:00:00,15.59,0.0,-0.0,0.0,1.72
2023-08-26 00:00:00,15.32,0.0,-0.0,0.0,1.72
2023-08-26 01:00:00,15.22,0.0,-0.0,0.0,1.59
2023-08-26 02:00:00,15.18,0.0,-0.0,0.0,1.79
2023-08-26 03:00:00,14.82,0.0,-0.0,0.0,1.93
2023-08-26 04:00:00,14.46,3.0,0.0,3.0,1.93
2023-08-26 05:00:00,14.88,21.0,0.0,21.0,1.86
2023-08-26 06:00:00,15.33,30.0,0.0,30.0,1.93
2023-08-26 07:00:00,14.47,72.0,0.0,72.0,2.76
2023-08-26 08:00:00,14.62,121.0,0.0,121.0,3.17
2023-08-26 09:00:00,14.15,167.0,0.0,167.0,3.38
2023-08-26 10:00:00,13.82,178.0,0.0,178.0,3.52
2023-08-26 11:00:00,13.52,186.0,0.0,186.0,3.24
2023-08-26 12:00:00,13.32,184.0,0.0,184.0,2.55
2023-08-26 13:00:00,13.48,159.0,0.0,159.0,2.0
2023-08-26 14:00:00,13.94,123.0,0.0,123.0,1.86
2023-08-26 15:00:00,14.66,173.0,51.83,154.0,2.41
2023-08-26 16:00:00,15.32,84.0,28.03,78.0,1.86
2023-08-26 17:00:00,15.4,19.0,35.22,17.0,0.69
2023-08-26 18:00:00,15.11,0.0,-0.0,0.0,0.14
2023-08-26 19:00:00,13.36,0.0,-0.0,0.0,1.17
2023-08-26 20:00:00,12.35,0.0,-0.0,0.0,1.38
2023-08-26 21:00:00,11.52,0.0,-0.0,0.0,1.66
2023-08-26 22:00:00,10.89,0.0,-0.0,0.0,1.79
2023-08-26 23:00:00,10.32,0.0,-0.0,0.0,1.93
2023-08-27 00:00:00,9.88,0.0,-0.0,0.0,1.93
2023-08-27 01:00:00,9.49,0.0,-0.0,0.0,1.86
2023-08-27 02:00:00,9.16,0.0,-0.0,0.0,1.79
2023-08-27 03:00:00,9.02,0.0,-0.0,0.0,1.59
2023-08-27 04:00:00,9.47,22.0,28.73,20.0,1.24
2023-08-27 05:00:00,11.1,163.0,356.73,82.0,0.62
2023-08-27 06:00:00,13.12,330.0,589.13,107.0,0.48
2023-08-27 07:00:00,14.69,455.0,570.4,162.0,0.69
2023-08-27 08:00:00,16.45,516.0,423.55,252.0,0.83
2023-08-27 09:00:00,17.91,494.0,222.88,338.0,0.83
2023-08-27 10:00:00,18.76,477.0,150.34,366.0,0.76
2023-08-27 11:00:00,19.39,525.0,226.93,358.0,0.55
2023-08-27 12:00:00,19.69,454.0,163.1,341.0,0.28
2023-08-27 13:00:00,20.08,494.0,385.62,258.0,0.28
2023-08-27 14:00:00,20.01,381.0,332.7,215.0,0.55
2023-08-27 15:00:00,19.87,314.0,581.12,104.0,0.48
2023-08-27 16:00:00,19.75,161.0,450.51,67.0,0.48
2023-08-27 17:00:00,18.99,20.0,78.13,16.0,0.34
2023-08-27 18:00:00,18.1,0.0,-0.0,0.0,0.76
2023-08-27 19:00:00,15.01,0.0,-0.0,0.0,2.07
2023-08-27 20:00:00,14.15,0.0,-0.0,0.0,2.14
2023-08-27 21:00:00,13.7,0.0,-0.0,0.0,2.28
2023-08-27 22:00:00,13.69,0.0,-0.0,0.0,2.34
2023-08-27 23:00:00,13.94,0.0,-0.0,0.0,2.41
2023-08-28 00:00:00,13.91,0.0,-0.0,0.0,2.55
2023-08-28 01:00:00,13.81,0.0,-0.0,0.0,2.55
2023-08-28 02:00:00,13.66,0.0,-0.0,0.0,2.48
2023-08-28 03:00:00,13.98,0.0,-0.0,0.0,2.34
2023-08-28 04:00:00,13.88,3.0,0.0,3.0,2.28
2023-08-28 05:00:00,14.35,25.0,0.0,25.0,2.21
2023-08-28 06:00:00,15.07,158.0,29.35,147.0,2.07
2023-08-28 07:00:00,16.54,247.0,49.02,222.0,2.0
2023-08-28 08:00:00,17.49,388.0,146.88,297.0,2.0
2023-08-28 09:00:00,19.12,544.0,343.36,305.0,2.0
2023-08-28 10:00:00,20.03,569.0,324.11,331.0,2.34
2023-08-28 11:00:00,20.79,511.0,215.94,353.0,2.83
2023-08-28 12:00:00,21.09,490.0,236.8,327.0,3.17
2023-08-28 13:00:00,21.27,336.0,83.99,285.0,3.52
2023-08-28 14:00:00,21.04,300.0,139.7,231.0,3.79
2023-08-28 15:00:00,20.29,258.0,314.52,146.0,3.38
2023-08-28 16:00:00,19.72,111.0,132.9,84.0,2.55
2023-08-28 17:00:00,18.89,16.0,43.92,14.0,2.21
2023-08-28 18:00:00,17.53,0.0,-0.0,0.0,2.21
2023-08-28 19:00:00,17.1,0.0,-0.0,0.0,2.07
2023-08-28 20:00:00,16.32,0.0,-0.0,0.0,2.0
2023-08-28 21:00:00,15.35,0.0,-0.0,0.0,1.86
2023-08-28 22:00:00,14.62,0.0,-0.0,0.0,1.72
2023-08-28 23:00:00,13.78,0.0,-0.0,0.0,1.72
2023-08-29 00:00:00,12.99,0.0,-0.0,0.0,1.59
2023-08-29 01:00:00,12.24,0.0,-0.0,0.0,1.52
