Doba handlowa;Doba;OREB [Jednostka czasu od-do];RCE [zł/MWh];Data publikacji
"2025-01-04";"2025-01-04";"06:30 - 06:45";424.43;"2025-01-03 13:44"
"2025-01-04";"2025-01-04";"06:45 - 07:00";424.43;"2025-01-03 13:44"
"2025-01-04";"2025-01-04";"07:00 - 07:15";495.95;"2025-01-03 13:44"
"2025-01-04";"2025-01-04";"07:15 - 07:30";495.95;"2025-01-03 13:44"
"2025-01-04";"2025-01-04";"07:30 - 07:45";495.95;"2025-01-03 13:44"
"2025-01-04";"2025-01-04";"07:45 - 08:00";495.95;"2025-01-03 13:44"
"2025-01-04";"2025-01-04";"08:00 - 08:15";538.93;"2025-01-03 13:44"
"2025-01-04";"2025-01-04";"08:15 - 08:30";538.93;"2025-01-03 13:44"
"2025-01-04";"2025-01-04";"08:30 - 08:45";538.93;"2025-01-03 13:44"
"2025-01-04";"2025-01-04";"08:45 - 09:00";538.93;"2025-01-03 13:44"
"2025-01-04";"2025-01-04";"09:00 - 09:15";555.6;"2025-01-03 13:44"
"2025-01-04";"2025-01-04";"09:15 - 09:30";555.6;"2025-01-03 13:44"
"2025-01-04";"2025-01-04";"09:30 - 09:45";555.6;"2025-01-03 13:44"
"2025-01-04";"2025-01-04";"09:45 - 10:00";555.6;"2025-01-03 13:44"
"2025-01-04";"2025-01-04";"10:00 - 10:15";536.41;"2025-01-03 13:44"
"2025-01-04";"2025-01-04";"10:15 - 10:30";536.41;"2025-01-03 13:44"
"2025-01-04";"2025-01-04";"10:30 - 10:45";536.41;"2025-01-03 13:44"
"2025-01-04";"2025-01-04";"10:45 - 11:00";536.41;"2025-01-03 13:44"
"2025-01-04";"2025-01-04";"11:00 - 11:15";524.2;"2025-01-03 13:44"
"2025-01-04";"2025-01-04";"11:15 - 11:30";524.2;"2025-01-03 13:44"
"2025-01-04";"2025-01-04";"11:30 - 11:45";524.2;"2025-01-03 13:44"
"2025-01-04";"2025-01-04";"11:45 - 12:00";524.2;"2025-01-03 13:44"
"2025-01-04";"2025-01-04";"12:00 - 12:15";527.42;"2025-01-03 13:44"
"2025-01-04";"2025-01-04";"12:15 - 12:30";527.42;"2025-01-03 13:44"
"2025-01-04";"2025-01-04";"12:30 - 12:45";527.42;"2025-01-03 13:44"
"2025-01-04";"2025-01-04";"12:45 - 13:00";527.42;"2025-01-03 13:44"
"2025-01-04";"2025-01-04";"13:00 - 13:15";545.1;"2025-01-03 13:44"
"2025-01-04";"2025-01-04";"13:15 - 13:30";545.1;"2025-01-03 13:44"
"2025-01-04";"2025-01-04";"13:30 - 13:45";545.1;"2025-01-03 13:44"
"2025-01-04";"2025-01-04";"13:45 - 14:00";545.1;"2025-01-03 13:44"
"2025-01-04";"2025-01-04";"14:00 - 14:15";601.62;"2025-01-03 13:44"
"2025-01-04";"2025-01-04";"14:15 - 14:30";601.62;"2025-01-03 13:44"
"2025-01-04";"2025-01-04";"14:30 - 14:45";601.62;"2025-01-03 13:44"
"2025-01-04";"2025-01-04";"14:45 - 15:00";601.62;"2025-01-03 13:44"
"2025-01-04";"2025-01-04";"15:00 - 15:15";761.95;"2025-01-03 13:44"
"2025-01-04";"2025-01-04";"15:15 - 15:30";761.95;"2025-01-03 13:44"
"2025-01-04";"2025-01-04";"15:30 - 15:45";761.95;"2025-01-03 13:44"
"2025-01-04";"2025-01-04";"15:45 - 16:00";761.95;"2025-01-03 13:44"
"2025-01-04";"2025-01-04";"16:00 - 16:15";638.12;"2025-01-03 13:44"
"2025-01-04";"2025-01-04";"16:15 - 16:30";638.12;"2025-01-03 13:44"
"2025-01-04";"2025-01-04";"16:30 - 16:45";638.12;"2025-01-03 13:44"
"2025-01-04";"2025-01-04";"16:45 - 17:00";638.12;"2025-01-03 13:44"
"2025-01-04";"2025-01-04";"17:00 - 17:15";654.42;"2025-01-03 13:44"
"2025-01-04";"2025-01-04";"17:15 - 17:30";654.42;"2025-01-03 13:44"
"2025-01-04";"2025-01-04";"17:30 - 17:45";654.42;"2025-01-03 13:44"
"2025-01-04";"2025-01-04";"17:45 - 18:00";654.42;"2025-01-03 13:44"
"2025-01-04";"2025-01-04";"18:00 - 18:15";622.13;"2025-01-03 13:44"
"2025-01-04";"2025-01-04";"18:15 - 18:30";622.13;"2025-01-03 13:44"
"2025-01-04";"2025-01-04";"18:30 - 18:45";622.13;"2025-01-03 13:44"
"2025-01-04";"2025-01-04";"18:45 - 19:00";622.13;"2025-01-03 13:44"
"2025-01-04";"2025-01-04";"19:00 - 19:15";592.64;"2025-01-03 13:44"
"2025-01-04";"2025-01-04";"19:15 - 19:30";592.64;"2025-01-03 13:44"
"2025-01-04";"2025-01-04";"19:30 - 19:45";592.64;"2025-01-03 13:44"
"2025-01-04";"2025-01-04";"19:45 - 20:00";592.64;"2025-01-03 13:44"
"2025-01-04";"2025-01-04";"20:00 - 20:15";556.66;"2025-01-03 13:44"
"2025-01-04";"2025-01-04";"20:15 - 20:30";556.66;"2025-01-03 13:44"
"2025-01-04";"2025-01-04";"20:30 - 20:45";556.66;"2025-01-03 13:44"
"2025-01-04";"2025-01-04";"20:45 - 21:00";556.66;"2025-01-03 13:44"
"2025-01-04";"2025-01-04";"21:00 - 21:15";512.79;"2025-01-03 13:44"
"2025-01-04";"2025-01-04";"21:15 - 21:30";512.79;"2025-01-03 13:44"
"2025-01-04";"2025-01-04";"21:30 - 21:45";512.79;"2025-01-03 13:44"
"2025-01-04";"2025-01-04";"21:45 - 22:00";512.79;"2025-01-03 13:44"
"2025-01-04";"2025-01-04";"22:00 - 22:15";490.3;"2025-01-03 13:44"
"2025-01-04";"2025-01-04";"22:15 - 22:30";490.3;"2025-01-03 13:44"
"2025-01-04";"2025-01-04";"22:30 - 22:45";490.3;"2025-01-03 13:44"
"2025-01-04";"2025-01-04";"22:45 - 23:00";490.3;"2025-01-03 13:44"
"2025-01-04";"2025-01-04";"23:00 - 23:15";441.84;"2025-01-03 13:44"
"2025-01-04";"2025-01-04";"23:15 - 23:30";441.84;"2025-01-03 13:44"
"2025-01-04";"2025-01-04";"23:30 - 23:45";441.84;"2025-01-03 13:44"
"2025-01-04";"2025-01-04";"23:45 - 24:00";441.84;"2025-01-03 13:44"
"2025-01-05";"2025-01-05";"00:00 - 00:15";437.3;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"00:15 - 00:30";437.3;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"00:30 - 00:45";437.3;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"00:45 - 01:00";437.3;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"01:00 - 01:15";393.55;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"01:15 - 01:30";393.55;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"01:30 - 01:45";393.55;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"01:45 - 02:00";393.55;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"02:00 - 02:15";376.88;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"02:15 - 02:30";376.88;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"02:30 - 02:45";376.88;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"02:45 - 03:00";376.88;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"03:00 - 03:15";368.26;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"03:15 - 03:30";368.26;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"03:30 - 03:45";368.26;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"03:45 - 04:00";368.26;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"04:00 - 04:15";359.93;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"04:15 - 04:30";359.93;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"04:30 - 04:45";359.93;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"04:45 - 05:00";359.93;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"05:00 - 05:15";341.2;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"05:15 - 05:30";341.2;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"05:30 - 05:45";341.2;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"05:45 - 06:00";341.2;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"06:00 - 06:15";334.88;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"06:15 - 06:30";334.88;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"06:30 - 06:45";334.88;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"06:45 - 07:00";334.88;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"07:00 - 07:15";379.09;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"07:15 - 07:30";379.09;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"07:30 - 07:45";379.09;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"07:45 - 08:00";379.09;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"08:00 - 08:15";406.59;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"08:15 - 08:30";406.59;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"08:30 - 08:45";406.59;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"08:45 - 09:00";406.59;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"09:00 - 09:15";440.41;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"09:15 - 09:30";440.41;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"09:30 - 09:45";440.41;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"09:45 - 10:00";440.41;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"10:00 - 10:15";442.98;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"10:15 - 10:30";442.98;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"10:30 - 10:45";442.98;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"10:45 - 11:00";442.98;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"11:00 - 11:15";436.63;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"11:15 - 11:30";436.63;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"11:30 - 11:45";436.63;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"11:45 - 12:00";436.63;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"12:00 - 12:15";449.14;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"12:15 - 12:30";449.14;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"12:30 - 12:45";449.14;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"12:45 - 13:00";449.14;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"13:00 - 13:15";461.11;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"13:15 - 13:30";461.11;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"13:30 - 13:45";461.11;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"13:45 - 14:00";461.11;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"14:00 - 14:15";497.92;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"14:15 - 14:30";497.92;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"14:30 - 14:45";497.92;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"14:45 - 15:00";497.92;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"15:00 - 15:15";497.73;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"15:15 - 15:30";497.73;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"15:30 - 15:45";497.73;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"15:45 - 16:00";497.73;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"16:00 - 16:15";482.96;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"16:15 - 16:30";482.96;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"16:30 - 16:45";482.96;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"16:45 - 17:00";482.96;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"17:00 - 17:15";465.16;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"17:15 - 17:30";465.16;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"17:30 - 17:45";465.16;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"17:45 - 18:00";465.16;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"18:00 - 18:15";439.97;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"18:15 - 18:30";439.97;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"18:30 - 18:45";439.97;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"18:45 - 19:00";439.97;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"19:00 - 19:15";446.14;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"19:15 - 19:30";446.14;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"19:30 - 19:45";446.14;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"19:45 - 20:00";446.14;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"20:00 - 20:15";401.15;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"20:15 - 20:30";401.15;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"20:30 - 20:45";401.15;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"20:45 - 21:00";401.15;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"21:00 - 21:15";369.49;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"21:15 - 21:30";369.49;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"21:30 - 21:45";369.49;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"21:45 - 22:00";369.49;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"22:00 - 22:15";302.01;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"22:15 - 22:30";302.01;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"22:30 - 22:45";302.01;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"22:45 - 23:00";302.01;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"23:00 - 23:15";173.99;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"23:15 - 23:30";173.99;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"23:30 - 23:45";173.99;"2025-01-04 14:09"
"2025-01-05";"2025-01-05";"23:45 - 24:00";173.99;"2025-01-04 14:09"
"2025-01-06";"2025-01-06";"00:00 - 00:15";138.01;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"00:15 - 00:30";138.01;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"00:30 - 00:45";138.01;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"00:45 - 01:00";138.01;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"01:00 - 01:15";127.01;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"01:15 - 01:30";127.01;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"01:30 - 01:45";127.01;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"01:45 - 02:00";127.01;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"02:00 - 02:15";88.55;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"02:15 - 02:30";88.55;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"02:30 - 02:45";88.55;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"02:45 - 03:00";88.55;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"03:00 - 03:15";78.04;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"03:15 - 03:30";78.04;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"03:30 - 03:45";78.04;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"03:45 - 04:00";78.04;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"04:00 - 04:15";86.89;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"04:15 - 04:30";86.89;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"04:30 - 04:45";86.89;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"04:45 - 05:00";86.89;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"05:00 - 05:15";132.41;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"05:15 - 05:30";132.41;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"05:30 - 05:45";132.41;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"05:45 - 06:00";132.41;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"06:00 - 06:15";211.9;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"06:15 - 06:30";211.9;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"06:30 - 06:45";211.9;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"06:45 - 07:00";211.9;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"07:00 - 07:15";270.58;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"07:15 - 07:30";270.58;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"07:30 - 07:45";270.58;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"07:45 - 08:00";270.58;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"08:00 - 08:15";312.34;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"08:15 - 08:30";312.34;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"08:30 - 08:45";312.34;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"08:45 - 09:00";312.34;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"09:00 - 09:15";294.9;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"09:15 - 09:30";294.9;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"09:30 - 09:45";294.9;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"09:45 - 10:00";294.9;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"10:00 - 10:15";269.5;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"10:15 - 10:30";269.5;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"10:30 - 10:45";269.5;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"10:45 - 11:00";269.5;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"11:00 - 11:15";221.48;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"11:15 - 11:30";221.48;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"11:30 - 11:45";221.48;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"11:45 - 12:00";221.48;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"12:00 - 12:15";229.23;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"12:15 - 12:30";229.23;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"12:30 - 12:45";229.23;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"12:45 - 13:00";229.23;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"13:00 - 13:15";299.27;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"13:15 - 13:30";299.27;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"13:30 - 13:45";299.27;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"13:45 - 14:00";299.27;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"14:00 - 14:15";334.24;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"14:15 - 14:30";334.24;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"14:30 - 14:45";334.24;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"14:45 - 15:00";334.24;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"15:00 - 15:15";365.44;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"15:15 - 15:30";365.44;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"15:30 - 15:45";365.44;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"15:45 - 16:00";365.44;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"16:00 - 16:15";380.29;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"16:15 - 16:30";380.29;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"16:30 - 16:45";380.29;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"16:45 - 17:00";380.29;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"17:00 - 17:15";361.24;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"17:15 - 17:30";361.24;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"17:30 - 17:45";361.24;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"17:45 - 18:00";361.24;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"18:00 - 18:15";325.63;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"18:15 - 18:30";325.63;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"18:30 - 18:45";325.63;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"18:45 - 19:00";325.63;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"19:00 - 19:15";313.41;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"19:15 - 19:30";313.41;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"19:30 - 19:45";313.41;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"19:45 - 20:00";313.41;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"20:00 - 20:15";301.19;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"20:15 - 20:30";301.19;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"20:30 - 20:45";301.19;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"20:45 - 21:00";301.19;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"21:00 - 21:15";231.07;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"21:15 - 21:30";231.07;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"21:30 - 21:45";231.07;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"21:45 - 22:00";231.07;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"22:00 - 22:15";193.88;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"22:15 - 22:30";193.88;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"22:30 - 22:45";193.88;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"22:45 - 23:00";193.88;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"23:00 - 23:15";123.31;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"23:15 - 23:30";123.31;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"23:30 - 23:45";123.31;"2025-01-05 13:39"
"2025-01-06";"2025-01-06";"23:45 - 24:00";123.31;"2025-01-05 13:39"
"2025-01-07";"2025-01-07";"00:00 - 00:15";70.78;"2025-01-06 13:43"
"2025-01-07";"2025-01-07";"00:15 - 00:30";70.78;"2025-01-06 13:43"
"2025-01-07";"2025-01-07";"00:30 - 00:45";70.78;"2025-01-06 13:43"
"2025-01-07";"2025-01-07";"00:45 - 01:00";70.78;"2025-01-06 13:43"
"2025-01-07";"2025-01-07";"01:00 - 01:15";79.09;"2025-01-06 13:43"
"2025-01-07";"2025-01-07";"01:15 - 01:30";79.09;"2025-01-06 13:43"
"2025-01-07";"2025-01-07";"01:30 - 01:45";79.09;"2025-01-06 13:43"
"2025-01-07";"2025-01-07";"01:45 - 02:00";79.09;"2025-01-06 13:43"
"2025-01-07";"2025-01-07";"02:00 - 02:15";68.5;"2025-01-06 13:43"
"2025-01-07";"2025-01-07";"02:15 - 02:30";68.5;"2025-01-06 13:43"
"2025-01-07";"2025-01-07";"02:30 - 02:45";68.5;"2025-01-06 13:43"
"2025-01-07";"2025-01-07";"02:45 - 03:00";68.5;"2025-01-06 13:43"
"2025-01-07";"2025-01-07";"03:00 - 03:15";67.94;"2025-01-06 13:43"
"2025-01-07";"2025-01-07";"03:15 - 03:30";67.94;"2025-01-06 13:43"
"2025-01-07";"2025-01-07";"03:30 - 03:45";67.94;"2025-01-06 13:43"
"2025-01-07";"2025-01-07";"03:45 - 04:00";67.94;"2025-01-06 13:43"
"2025-01-07";"2025-01-07";"04:00 - 04:15";95.02;"2025-01-06 13:43"
"2025-01-07";"2025-01-07";"04:15 - 04:30";95.02;"2025-01-06 13:43"
"2025-01-07";"2025-01-07";"04:30 - 04:45";95.02;"2025-01-06 13:43"
"2025-01-07";"2025-01-07";"04:45 - 05:00";95.02;"2025-01-06 13:43"
"2025-01-07";"2025-01-07";"05:00 - 05:15";200.16;"2025-01-06 13:43"
"2025-01-07";"2025-01-07";"05:15 - 05:30";200.16;"2025-01-06 13:43"
"2025-01-07";"2025-01-07";"05:30 - 05:45";200.16;"2025-01-06 13:43"
"2025-01-07";"2025-01-07";"05:45 - 06:00";200.16;"2025-01-06 13:43"
"2025-01-07";"2025-01-07";"06:00 - 06:15";419.67;"2025-01-06 13:43"
"2025-01-07";"2025-01-07";"06:15 - 06:30";419.67;"2025-01-06 13:43"
"2025-01-07";"2025-01-07";"06:30 - 06:45";419.67;"2025-01-06 13:43"
"2025-01-07";"2025-01-07";"06:45 - 07:00";419.67;"2025-01-06 13:43"
"2025-01-07";"2025-01-07";"07:00 - 07:15";455.86;"2025-01-06 13:43"
"2025-01-07";"2025-01-07";"07:15 - 07:30";455.86;"2025-01-06 13:43"
"2025-01-07";"2025-01-07";"07:30 - 07:45";455.86;"2025-01-06 13:43"
"2025-01-07";"2025-01-07";"07:45 - 08:00";455.86;"2025-01-06 13:43"
"2025-01-07";"2025-01-07";"08:00 - 08:15";506.42;"2025-01-06 13:43"
"2025-01-07";"2025-01-07";"08:15 - 08:30";506.42;"2025-01-06 13:43"
"2025-01-07";"2025-01-07";"08:30 - 08:45";506.42;"2025-01-06 13:43"
"2025-01-07";"2025-01-07";"08:45 - 09:00";506.42;"2025-01-06 13:43"
"2025-01-07";"2025-01-07";"09:00 - 09:15";489.05;"2025-01-06 13:43"
"2025-01-07";"2025-01-07";"09:15 - 09:30";489.05;"2025-01-06 13:43"
"2025-01-07";"2025-01-07";"09:30 - 09:45";489.05;"2025-01-06 13:43"
"2025-01-07";"2025-01-07";"09:45 - 10:00";489.05;"2025-01-06 13:43"
"2025-01-07";"2025-01-07";"10:00 - 10:15";443.61;"2025-01-06 13:43"
"2025-01-07";"2025-01-07";"10:15 - 10:30";443.61;"2025-01-06 13:43"
"2025-01-07";"2025-01-07";"10:30 - 10:45";443.61;"2025-01-06 13:43"
"2025-01-07";"2025-01-07";"10:45 - 11:00";443.61;"2025-01-06 13:43"
"2025-01-07";"2025-01-07";"11:00 - 11:15";433.54;"2025-01-06 13:43"
"2025-01-07";"2025-01-07";"11:15 - 11:30";433.54;"2025-01-06 13:43"
"2025-01-07";"2025-01-07";"11:30 - 11:45";433.54;"2025-01-06 13:43"
"2025-01-07";"2025-01-07";"11:45 - 12:00";433.54;"2025-01-06 13:43"
"2025-01-07";"2025-01-07";"12:00 - 12:15";446.41;"2025-01-06 13:43"
"2025-01-07";"2025-01-07";"12:15 - 12:30";446.41;"2025-01-06 13:43"
"2025-01-07";"2025-01-07";"12:30 - 12:45";446.41;"2025-01-06 13:43"
"2025-01-07";"2025-01-07";"12:45 - 13:00";446.41;"2025-01-06 13:43"
"2025-01-07";"2025-01-07";"13:00 - 13:15";483.52;"2025-01-06 13:43"
"2025-01-07";"2025-01-07";"13:15 - 13:30";483.52;"2025-01-06 13:43"
"2025-01-07";"2025-01-07";"13:30 - 13:45";483.52;"2025-01-06 13:43"
