date,fixing_i_price,fixing_i_volume,fixing_ii_price,fixing_ii_volume
22.09.2024 10:00,40.00,3574.80,48.45,2503.70
22.09.2024 11:00,-9.59,3769.00,15.15,2538.70
22.09.2024 12:00,-66.83,3971.50,12.65,3019.30
22.09.2024 13:00,-62.01,3605.60,-0.35,2616.90
22.09.2024 14:00,-3.35,2927.40,0.04,1679.90
22.09.2024 15:00,60.00,2489.00,41.43,940.80
22.09.2024 16:00,368.72,2366.90,386.57,507.80
22.09.2024 17:00,510.00,3034.50,464.99,2054.30
22.09.2024 18:00,740.00,3946.10,646.66,2658.00
22.09.2024 19:00,900.00,4438.80,921.45,2831.60
22.09.2024 20:00,675.00,4100.80,641.42,2421.70
22.09.2024 21:00,530.00,3182.90,486.81,2116.70
22.09.2024 22:00,464.20,2791.20,433.76,1799.50
22.09.2024 23:00,420.00,2098.20,394.59,1386.70
23.09.2024 00:00,410.00,1915.20,388.71,794.20
23.09.2024 01:00,398.20,2092.90,360.33,1254.30
23.09.2024 02:00,380.00,2008.80,365.11,1345.80
23.09.2024 03:00,380.00,2016.80,373.02,1252.40
23.09.2024 04:00,393.00,2027.00,372.02,1419.20
23.09.2024 05:00,430.00,2665.30,420.41,1586.50
23.09.2024 06:00,680.00,3800.30,606.91,2173.20
23.09.2024 07:00,769.00,3388.60,870.50,1088.00
23.09.2024 08:00,600.00,3142.40,592.89,1016.00
23.09.2024 09:00,467.00,3987.20,449.24,1986.70
23.09.2024 10:00,384.00,4449.40,344.46,2042.80
23.09.2024 11:00,350.00,4239.90,300.19,2220.30
23.09.2024 12:00,316.20,3941.30,276.26,2358.50
23.09.2024 13:00,309.80,3685.60,302.00,2136.90
23.09.2024 14:00,336.51,3027.30,324.82,1572.80
23.09.2024 15:00,383.00,3227.30,342.73,924.70
23.09.2024 16:00,475.00,3266.10,462.79,1128.90
23.09.2024 17:00,688.87,3710.30,659.47,1781.60
23.09.2024 18:00,949.00,4042.40,1067.67,1661.20
23.09.2024 19:00,1299.00,4641.30,1440.81,1702.50
23.09.2024 20:00,695.70,3982.60,781.82,1539.60
23.09.2024 21:00,481.42,3162.40,519.81,1566.30
23.09.2024 22:00,424.00,3292.80,425.19,1523.40
23.09.2024 23:00,375.54,2970.10,391.51,1678.80
24.09.2024 00:00,395.02,2279.10,376.32,826.80
24.09.2024 01:00,371.85,2199.60,351.74,752.10
24.09.2024 02:00,365.00,2048.90,356.57,638.80
24.09.2024 03:00,370.00,1952.80,361.73,821.30
24.09.2024 04:00,372.41,1983.40,354.07,899.50
24.09.2024 05:00,410.00,2476.20,375.73,1142.40
24.09.2024 06:00,550.00,3274.50,479.29,1543.30
24.09.2024 07:00,680.00,3412.90,602.71,1447.00
24.09.2024 08:00,538.00,3234.50,540.17,1479.00
24.09.2024 09:00,436.60,3983.30,421.47,2287.90
24.09.2024 10:00,354.83,4403.10,340.17,2520.90
24.09.2024 11:00,276.40,4809.90,219.94,2778.30
24.09.2024 12:00,242.22,5239.90,265.19,3362.40
24.09.2024 13:00,227.99,4991.90,280.02,3194.90
24.09.2024 14:00,250.00,4158.90,268.94,2525.20
24.09.2024 15:00,300.00,3457.10,328.64,1623.40
24.09.2024 16:00,399.99,3481.40,369.92,590.70
24.09.2024 17:00,475.00,3940.20,470.74,997.40
24.09.2024 18:00,549.31,3801.50,508.63,1492.80
24.09.2024 19:00,639.00,4299.60,585.29,1443.60
24.09.2024 20:00,490.30,4236.40,405.00,958.30
24.09.2024 21:00,395.00,3636.30,354.41,943.30
24.09.2024 22:00,379.00,3371.50,324.94,1046.00
24.09.2024 23:00,317.99,3006.50,258.17,936.30
25.09.2024 00:00,245.86,2834.90,200.22,757.50
25.09.2024 01:00,203.34,2756.50,178.81,875.20
25.09.2024 02:00,176.52,2836.70,171.30,1228.00
25.09.2024 03:00,175.07,2845.40,172.52,1266.00
25.09.2024 04:00,246.59,2676.90,225.37,753.20
25.09.2024 05:00,324.70,2776.50,343.93,608.10
25.09.2024 06:00,448.00,3881.50,439.42,938.50
25.09.2024 07:00,458.90,3554.10,383.27,1081.80
25.09.2024 08:00,419.60,2810.30,372.65,898.50
25.09.2024 09:00,327.99,3233.40,300.55,1598.70
25.09.2024 10:00,199.99,4595.20,211.56,2126.80
25.09.2024 11:00,108.74,4973.10,36.51,2117.30
25.09.2024 12:00,90.00,4809.00,29.68,2325.20
25.09.2024 13:00,109.99,4321.00,79.75,2125.20
25.09.2024 14:00,184.00,3865.30,234.60,1852.70
25.09.2024 15:00,300.01,3343.90,306.49,1371.90
25.09.2024 16:00,416.00,2665.10,389.62,661.00
25.09.2024 17:00,489.70,3031.40,450.67,1044.50
25.09.2024 18:00,669.95,3700.50,732.48,1508.30
25.09.2024 19:00,850.00,4361.20,829.19,1936.70
25.09.2024 20:00,600.00,4243.40,579.99,1296.80
25.09.2024 21:00,450.00,3513.60,402.97,1397.10
25.09.2024 22:00,407.00,3098.70,386.19,1109.50
25.09.2024 23:00,372.00,2864.30,349.34,1050.40
26.09.2024 00:00,338.95,2493.90,353.08,933.50
26.09.2024 01:00,291.48,2483.50,320.36,918.70
26.09.2024 02:00,277.99,2491.10,303.92,902.70
26.09.2024 03:00,283.99,2447.00,309.71,924.20
26.09.2024 04:00,290.00,2552.20,321.22,941.90
26.09.2024 05:00,360.00,3029.30,368.83,808.90
26.09.2024 06:00,433.00,3736.30,435.96,1650.50
26.09.2024 07:00,435.20,3535.20,401.42,1259.00
26.09.2024 08:00,377.66,3149.30,358.00,797.70
26.09.2024 09:00,315.99,3707.10,310.15,1037.90
26.09.2024 10:00,262.70,3832.60,249.79,992.10
26.09.2024 11:00,164.04,4877.30,151.27,1024.00
26.09.2024 12:00,106.30,5101.20,72.56,1285.50
26.09.2024 13:00,82.19,5295.80,52.70,1526.80
26.09.2024 14:00,119.00,4903.10,120.35,1355.30
26.09.2024 15:00,201.48,4980.80,254.46,832.10
26.09.2024 16:00,280.00,4778.80,335.24,740.90
26.09.2024 17:00,320.00,4877.10,319.77,1002.70
26.09.2024 18:00,380.00,4714.30,378.84,1056.80
26.09.2024 19:00,428.44,4959.40,447.84,1226.40
26.09.2024 20:00,389.00,4670.80,382.66,916.70
26.09.2024 21:00,310.00,4210.70,315.16,1136.10
26.09.2024 22:00,287.99,3673.40,313.06,998.70
26.09.2024 23:00,201.11,3372.40,272.41,992.50
27.09.2024 00:00,115.47,3309.70,41.96,1056.10
27.09.2024 01:00,90.00,3371.30,34.63,946.10
27.09.2024 02:00,76.00,3336.30,23.67,965.20
27.09.2024 03:00,101.00,3306.70,18.29,1016.20
27.09.2024 04:00,118.50,3340.60,72.02,957.10
27.09.2024 05:00,227.40,3411.50,210.74,1051.30
27.09.2024 06:00,379.38,4291.30,390.51,862.70
27.09.2024 07:00,394.49,4618.10,444.18,800.80
27.09.2024 08:00,283.99,4832.20,326.22,788.80
27.09.2024 09:00,154.70,5296.20,139.15,982.10
27.09.2024 10:00,0.00,5601.10,6.45,1748.10
27.09.2024 11:00,-21.19,5103.40,-2.67,1763.10
27.09.2024 12:00,-50.00,5164.40,-3.16,1520.20
27.09.2024 13:00,-40.00,5197.70,-3.05,1406.90
27.09.2024 14:00,-3.38,4942.40,-2.76,1437.60
27.09.2024 15:00,5.00,5444.60,5.07,1187.40
27.09.2024 16:00,281.00,4840.40,285.69,1241.50
27.09.2024 17:00,402.01,4520.80,410.79,933.80
27.09.2024 18:00,380.00,4606.10,399.29,1439.20
27.09.2024 19:00,460.00,4844.70,488.85,1648.40
27.09.2024 20:00,350.00,4742.30,373.93,1580.70
27.09.2024 21:00,357.05,4056.80,358.47,939.80
27.09.2024 22:00,349.00,3419.30,350.39,952.90
27.09.2024 23:00,222.90,3583.50,250.50,1305.80
28.09.2024 00:00,35.96,3284.20,7.57,1488.70
28.09.2024 01:00,10.62,3689.00,12.99,1586.70
28.09.2024 02:00,2.55,3809.40,14.11,1731.50
28.09.2024 03:00,1.64,3753.50,13.54,1911.20
28.09.2024 04:00,1.66,4009.90,14.01,1954.50
28.09.2024 05:00,22.68,4180.40,17.79,1930.60
28.09.2024 06:00,85.00,4005.60,51.21,1463.00
28.09.2024 07:00,180.80,4039.10,97.91,1188.60
28.09.2024 08:00,160.00,4640.60,114.13,1856.30
28.09.2024 09:00,30.00,5435.10,5.99,2725.00
28.09.2024 10:00,0.00,4659.30,-2.71,3261.10
28.09.2024 11:00,-10.00,4682.10,-3.00,2590.70
28.09.2024 12:00,-3.39,4573.90,0.52,2203.50
28.09.2024 13:00,-3.37,4121.70,0.00,1575.80
28.09.2024 14:00,0.00,4175.00,0.00,1552.30
28.09.2024 15:00,9.00,4281.90,0.25,1321.10
28.09.2024 16:00,300.00,3554.90,290.55,1046.60
28.09.2024 17:00,454.09,3515.90,475.95,922.20
28.09.2024 18:00,471.53,4319.30,494.34,1816.60
28.09.2024 19:00,520.00,4100.90,499.09,2010.40
28.09.2024 20:00,470.00,4199.50,427.70,1749.00
28.09.2024 21:00,412.61,3448.80,432.10,1310.40
28.09.2024 22:00,426.44,2950.00,408.49,814.60
28.09.2024 23:00,361.00,2606.00,328.75,782.60
29.09.2024 00:00,313.99,2462.40,290.00,904.60
29.09.2024 01:00,304.10,2420.40,289.30,836.70
29.09.2024 02:00,285.50,2446.50,268.32,756.70
29.09.2024 03:00,273.80,2637.90,253.18,819.70
29.09.2024 04:00,277.60,2577.90,279.74,839.60
29.09.2024 05:00,286.90,2667.10,315.08,639.50
29.09.2024 06:00,320.00,2430.00,352.42,553.50
29.09.2024 07:00,351.64,2311.30,351.04,607.50
29.09.2024 08:00,287.76,2463.10,340.91,1176.60
29.09.2024 09:00,150.00,3464.80,151.18,2074.70
29.09.2024 10:00,10.24,4219.80,5.71,2904.00
29.09.2024 11:00,-3.35,3473.30,-0.01,2331.10
29.09.2024 12:00,-5.01,3400.20,-0.03,2247.90
29.09.2024 13:00,-3.35,3243.60,-2.15,1725.60
29.09.2024 14:00,0.00,3121.10,-1.94,1649.20
29.09.2024 15:00,60.00,2757.90,0.00,1007.40
29.09.2024 16:00,376.40,2409.70,369.71,684.30
29.09.2024 17:00,457.00,3028.50,397.42,1879.60
29.09.2024 18:00,617.00,3675.80,633.17,2100.50
29.09.2024 19:00,742.84,4228.20,753.96,3035.80
29.09.2024 20:00,560.77,3867.70,475.35,2888.00
29.09.2024 21:00,452.80,3170.90,344.10,3158.60
29.09.2024 22:00,401.41,2961.50,301.02,3649.60
29.09.2024 23:00,343.20,2729.40,285.42,2883.50
30.09.2024 00:00,340.00,2205.30,284.89,2518.60
30.09.2024 01:00,319.89,2133.00,301.67,2263.00
30.09.2024 02:00,319.99,2128.00,314.75,2364.80
30.09.2024 03:00,320.00,2139.50,321.26,2318.20
30.09.2024 04:00,364.00,2030.70,252.69,2652.70
30.09.2024 05:00,440.77,2603.30,441.62,2174.00
30.09.2024 06:00,699.89,4259.50,851.90,2114.00
30.09.2024 07:00,709.00,3669.10,882.45,1822.80
30.09.2024 08:00,546.80,2913.50,517.93,1744.70
30.09.2024 09:00,333.99,2981.20,292.99,1435.90
30.09.2024 10:00,255.10,3914.30,258.93,738.20
30.09.2024 11:00,150.00,3775.80,89.46,937.10
30.09.2024 12:00,98.70,3937.60,51.72,1186.60
30.09.2024 13:00,160.00,3730.90,238.23,1033.30
30.09.2024 14:00,284.00,3383.70,362.20,907.70
30.09.2024 15:00,353.70,2830.60,315.92,919.90
30.09.2024 16:00,490.00,3578.70,581.20,1121.20
30.09.2024 17:00,639.10,3766.80,701.80,1725.80
30.09.2024 18:00,804.50,4602.20,896.49,2098.60
30.09.2024 19:00,980.00,4842.90,1052.36,2145.60
30.09.2024 20:00,649.00,4179.30,737.10,1440.30
30.09.2024 21:00,400.00,3371.20,426.21,1406.70
30.09.2024 22:00,350.00,3621.00,350.78,1667.80
30.09.2024 23:00,270.00,3130.00,251.37,1145.30
01.10.2024 00:00,328.00,2654.70,365.32,935.70
01.10.2024 01:00,350.00,2603.60,365.38,905.10
01.10.2024 02:00,350.60,2501.60,364.88,830.90
01.10.2024 03:00,364.00,2450.30,369.23,906.00
01.10.2024 04:00,368.00,2654.60,372.81,980.00
01.10.2024 05:00,459.00,2941.50,416.28,1028.40
01.10.2024 06:00,600.00,3501.70,595.99,1660.60
01.10.2024 07:00,668.00,3043.40,582.57,1695.50
01.10.2024 08:00,500.00,2650.80,496.74,1126.00
01.10.2024 09:00,384.10,2945.10,437.42,1445.50
01.10.2024 10:00,280.60,3696.20,332.50,1210.70
01.10.2024 11:00,250.00,4023.20,262.88,1318.90
01.10.2024 12:00,220.00,4023.80,239.93,1380.20
01.10.2024 13:00,273.06,3427.60,250.19,899.50
01.10.2024 14:00,324.00,2904.20,340.17,694.90
01.10.2024 15:00,400.00,2864.10,450.50,790.70
01.10.2024 16:00,580.00,3311.50,418.25,1966.90
01.10.2024 17:00,890.00,3563.50,779.07,2950.50
01.10.2024 18:00,1312.05,4192.20,1070.73,3117.00
01.10.2024 19:00,1400.49,4310.60,1251.59,3230.70
01.10.2024 20:00,744.00,4107.80,707.33,2257.20
01.10.2024 21:00,490.00,3134.90,461.84,2151.50
01.10.2024 22:00,406.00,2999.50,401.37,1722.20
01.10.2024 23:00,368.00,2749.10,370.95,1784.00
02.10.2024 00:00,300.00,3106.10,390.81,2505.30
02.10.2024 01:00,300.00,2758.60,381.19,2462.40
02.10.2024 02:00,300.00,2612.20,386.73,2579.40
02.10.2024 03:00,300.00,2610.30,377.36,2591.00
02.10.2024 04:00,307.87,2773.80,368.87,2333.60
02.10.2024 05:00,384.00,3250.00,385.11,2766.80
02.10.2024 06:00,604.00,4409.80,677.30,2909.70
02.10.2024 07:00,601.00,4034.00,717.98,2513.90
02.10.2024 08:00,572.00,3705.00,590.53,2666.40
02.10.2024 09:00,399.99,4158.30,507.43,2451.20
02.10.2024 10:00,349.01,4137.10,447.05,2242.80
02.10.2024 11:00,350.00,3961.80,419.36,2224.20
02.10.2024 12:00,374.35,3803.20,453.81,2549.80
02.10.2024 13:00,360.73,3683.40,453.30,2408.80
02.10.2024 14:00,410.00,3835.50,495.67,2661.40
02.10.2024 15:00,476.00,3967.40,581.82,2660.00
02.10.2024 16:00,549.99,4508.00,723.28,2121.00
02.10.2024 17:00,599.99,4679.70,828.20,2187.50
02.10.2024 18:00,601.10,5017.40,951.16,2213.40
02.10.2024 19:00,611.45,5368.20,1072.25,2024.50
02.10.2024 20:00,456.94,4508.50,668.29,2510.00
02.10.2024 21:00,385.83,3748.30,512.19,2609.60
02.10.2024 22:00,349.00,3941.20,424.24,2552.00
02.10.2024 23:00,319.99,3583.60,364.57,2283.00
03.10.2024 00:00,415.88,2110.30,401.78,1550.70
03.10.2024 01:00,394.12,2251.00,393.90,1495.80
03.10.2024 02:00,374.00,2233.10,370.36,1665.20
03.10.2024 03:00,376.00,2088.40,376.18,1584.50
03.10.2024 04:00,384.00,2275.30,397.84,1638.80
03.10.2024 05:00,420.00,2437.50,381.30,1751.20
03.10.2024 06:00,755.00,3767.00,609.62,2154.50
03.10.2024 07:00,865.00,3637.70,800.88,2449.80
03.10.2024 08:00,850.00,3675.90,731.28,2573.30
03.10.2024 09:00,698.62,3787.30,571.43,2497.40
03.10.2024 10:00,600.00,4031.40,545.43,2509.50
03.10.2024 11:00,572.00,4209.70,501.46,2492.60
03.10.2024 12:00,572.00,4387.10,524.15,2523.50
03.10.2024 13:00,560.00,4514.90,548.81,2429.60
03.10.2024 14:00,595.00,4355.30,586.69,2424.20
03.10.2024 15:00,660.00,4341.80,635.80,2740.20
03.10.2024 16:00,800.00,4104.40,737.61,2696.10
03.10.2024 17:00,900.00,3792.00,839.66,2652.60
03.10.2024 18:00,1100.00,3942.90,900.25,2414.90
03.10.2024 19:00,1299.00,4333.80,924.60,2861.60
03.10.2024 20:00,816.00,3939.10,696.12,2527.40
03.10.2024 21:00,552.19,3090.70,477.22,2157.70
03.10.2024 22:00,459.00,3166.80,393.11,2371.00
03.10.2024 23:00,398.81,2766.70,350.93,1782.50
04.10.2024 00:00,415.00,2390.70,436.46,1481.50
04.10.2024 01:00,390.00,2582.40,420.20,1267.50
04.10.2024 02:00,380.00,2667.00,420.18,1404.10
04.10.2024 03:00,376.00,2542.20,416.34,1386.80
04.10.2024 04:00,370.00,2670.70,379.64,1655.10
04.10.2024 05:00,413.00,2878.40,382.48,2172.20
04.10.2024 06:00,700.00,4110.30,443.42,3216.80
04.10.2024 07:00,834.90,3827.00,651.32,3332.90
04.10.2024 08:00,800.00,3962.00,616.86,3291.30
04.10.2024 09:00,647.80,3729.40,548.13,2897.70
04.10.2024 10:00,550.00,3671.90,458.80,2661.80
04.10.2024 11:00,499.00,3660.30,442.73,2330.00
04.10.2024 12:00,490.00,3707.90,433.97,2050.00
04.10.2024 13:00,498.80,3792.60,497.82,2083.50
04.10.2024 14:00,520.00,4187.40,506.50,2361.20
04.10.2024 15:00,586.00,3941.00,460.70,2570.30
04.10.2024 16:00,700.00,4110.10,559.62,2818.80
04.10.2024 17:00,780.00,3879.00,594.82,2550.30
04.10.2024 18:00,949.00,3894.60,660.23,2714.90
04.10.2024 19:00,990.00,4156.00,686.61,3111.00
04.10.2024 20:00,680.00,3709.40,532.53,2734.90
04.10.2024 21:00,506.00,2958.70,430.07,2049.30
04.10.2024 22:00,441.79,2907.00,430.07,1464.00
04.10.2024 23:00,391.00,2858.80,387.45,1098.80
05.10.2024 00:00,480.00,2362.60,451.33,1188.10
05.10.2024 01:00,450.00,2593.20,442.68,1037.30
05.10.2024 02:00,446.00,2529.60,430.00,909.60
05.10.2024 03:00,446.00,2504.10,428.46,914.90
05.10.2024 04:00,446.00,2534.40,431.91,843.80
05.10.2024 05:00,430.00,2175.90,417.82,1104.00
05.10.2024 06:00,456.00,2491.50,436.47,1462.20
05.10.2024 07:00,510.00,3099.50,450.75,2308.20
05.10.2024 08:00,517.00,3382.10,477.61,2420.00
05.10.2024 09:00,483.32,3576.40,460.52,2544.60
05.10.2024 10:00,489.00,3672.90,527.24,2271.10
05.10.2024 11:00,509.00,3779.20,560.67,1794.80
05.10.2024 12:00,578.00,3880.50,605.14,1669.10
05.10.2024 13:00,590.00,4021.50,616.43,1863.10
05.10.2024 14:00,522.50,4037.20,557.12,1960.60
05.10.2024 15:00,494.00,3919.60,503.57,2832.90
05.10.2024 16:00,534.00,4122.10,517.02,3011.50
05.10.2024 17:00,633.00,4148.90,586.65,3131.00
05.10.2024 18:00,731.00,4304.00,638.39,3312.30
05.10.2024 19:00,820.00,4566.10,742.78,3463.10
05.10.2024 20:00,630.00,4141.70,478.80,3569.90
05.10.2024 21:00,480.00,3444.90,420.45,3055.90
05.10.2024 22:00,430.00,2624.70,427.53,2073.60
05.10.2024 23:00,390.00,2320.40,420.80,1568.40
06.10.2024 00:00,394.00,1924.60,376.64,1812.30
06.10.2024 01:00,386.00,1907.80,369.96,1425.70
06.10.2024 02:00,384.00,1928.40,364.23,1238.80
06.10.2024 03:00,380.60,1882.50,365.02,1288.40
06.10.2024 04:00,378.00,1836.90,363.38,1311.00
06.10.2024 05:00,366.00,1806.70,357.96,1455.90
06.10.2024 06:00,386.00,2006.00,350.07,1478.70
06.10.2024 07:00,412.00,2169.10,399.50,1849.70
06.10.2024 08:00,410.00,2377.70,399.49,2113.90
06.10.2024 09:00,406.67,2493.70,403.55,2016.70
06.10.2024 10:00,416.20,2570.00,441.44,1543.10
06.10.2024 11:00,456.00,2951.30,510.97,1106.50
06.10.2024 12:00,499.99,2825.60,547.73,913.20
06.10.2024 13:00,517.50,2847.20,551.24,1176.50
06.10.2024 14:00,448.40,2942.20,476.67,1303.20
06.10.2024 15:00,440.00,2909.50,467.49,1850.00
06.10.2024 16:00,449.00,2977.70,452.97,2518.60
06.10.2024 17:00,530.00,3229.90,531.21,2729.50
06.10.2024 18:00,639.00,3782.70,677.37,2788.10
06.10.2024 19:00,772.50,4100.40,900.00,2347.30
06.10.2024 20:00,590.60,3988.30,649.03,2608.30
06.10.2024 21:00,485.40,3255.00,543.59,2609.10
06.10.2024 22:00,409.00,2922.60,430.20,2340.00
06.10.2024 23:00,359.99,2642.20,366.64,2396.80
07.10.2024 00:00,384.00,2190.80,358.14,2030.60
07.10.2024 01:00,366.00,2153.20,353.01,1898.30
07.10.2024 02:00,350.00,2056.80,350.82,1909.40
07.10.2024 03:00,356.00,2066.70,351.04,1906.10
07.10.2024 04:00,368.00,2174.90,350.84,1895.60
07.10.2024 05:00,424.00,2399.30,399.23,2168.70
07.10.2024 06:00,844.00,4032.80,806.92,2642.90
07.10.2024 07:00,1017.90,3707.80,970.62,2709.50
07.10.2024 08:00,819.71,3353.90,468.92,3144.80
07.10.2024 09:00,477.00,2482.60,398.94,1764.30
07.10.2024 10:00,440.00,2611.10,477.95,780.90
07.10.2024 11:00,407.38,3063.60,370.27,1241.90
07.10.2024 12:00,399.99,3265.10,352.87,1146.80
07.10.2024 13:00,425.00,3141.30,390.85,1262.60
07.10.2024 14:00,440.00,2987.90,382.08,891.80
07.10.2024 15:00,445.87,2732.90,319.30,1603.70
07.10.2024 16:00,564.00,2737.10,433.76,2254.10
07.10.2024 17:00,849.00,3413.00,697.50,2741.10
07.10.2024 18:00,1170.59,4044.90,1082.40,2787.90
07.10.2024 19:00,1407.56,4440.60,1232.81,3264.80
07.10.2024 20:00,850.00,3735.60,738.86,2930.30
07.10.2024 21:00,505.00,2839.70,428.09,1915.90
07.10.2024 22:00,430.30,2810.00,393.13,2022.80
07.10.2024 23:00,389.00,2608.50,344.55,1501.80
08.10.2024 00:00,395.00,2481.00,426.46,929.10
08.10.2024 01:00,375.00,2743.70,424.46,857.60
08.10.2024 02:00,389.00,2547.20,431.36,1115.10
08.10.2024 03:00,376.00,2599.90,427.14,1008.70
08.10.2024 04:00,384.00,2424.80,424.20,974.20
08.10.2024 05:00,395.60,2688.00,419.99,1249.50
08.10.2024 06:00,548.44,3243.60,489.15,1970.20
08.10.2024 07:00,617.00,2911.80,590.65,1666.10
08.10.2024 08:00,460.59,2188.70,470.42,1089.50
08.10.2024 09:00,400.11,2871.80,402.71,792.10
08.10.2024 10:00,349.90,3392.60,284.80,1148.90
08.10.2024 11:00,320.38,3803.10,212.00,1170.20
08.10.2024 12:00,290.30,3812.70,169.32,1091.00
08.10.2024 13:00,294.20,3526.50,174.52,1364.40
08.10.2024 14:00,320.00,3042.10,218.01,1245.30
08.10.2024 15:00,385.00,2627.80,318.58,887.40
08.10.2024 16:00,439.00,2306.90,473.46,953.60
08.10.2024 17:00,544.60,3387.20,534.48,1544.00
08.10.2024 18:00,700.00,4290.70,668.83,1633.00
08.10.2024 19:00,744.20,4626.70,719.49,1667.50
08.10.2024 20:00,538.00,4247.50,490.65,1679.20
08.10.2024 21:00,475.00,3649.20,482.81,1159.30
08.10.2024 22:00,425.00,3653.70,417.95,1041.90
08.10.2024 23:00,379.99,3536.80,358.45,869.20
09.10.2024 00:00,364.00,3100.70,356.76,960.10
09.10.2024 01:00,364.00,3101.90,348.62,884.80
09.10.2024 02:00,364.00,2959.70,348.55,825.50
09.10.2024 03:00,364.00,3030.00,343.43,846.20
09.10.2024 04:00,355.99,2958.40,350.90,963.60
09.10.2024 05:00,399.99,3124.60,386.41,1090.20
09.10.2024 06:00,465.80,3317.30,477.54,1233.00
09.10.2024 07:00,520.00,2677.90,520.57,1597.70
09.10.2024 08:00,483.97,2758.90,484.61,1568.30
09.10.2024 09:00,429.99,2787.50,451.12,1622.20
09.10.2024 10:00,404.27,2972.10,440.49,1413.70
09.10.2024 11:00,394.00,3370.10,424.66,1639.60
09.10.2024 12:00,390.04,3440.50,409.42,1551.40
09.10.2024 13:00,393.92,3500.60,430.47,1369.60
09.10.2024 14:00,380.00,3123.10,380.45,1451.40
09.10.2024 15:00,402.00,2933.40,339.53,2313.50
09.10.2024 16:00,473.12,2966.10,403.26,2504.80
09.10.2024 17:00,570.00,3077.30,510.02,2069.10
09.10.2024 18:00,670.00,3462.60,588.66,2014.80
09.10.2024 19:00,635.00,3921.50,595.26,1887.40
09.10.2024 20:00,480.00,3592.60,491.66,1019.90
09.10.2024 21:00,400.00,3231.60,414.37,967.00
09.10.2024 22:00,393.10,3472.80,405.94,968.70
09.10.2024 23:00,336.82,2861.80,359.28,760.20
10.10.2024 00:00,261.76,2930.80,297.18,897.80
10.10.2024 01:00,207.71,2807.40,196.69,805.00
10.10.2024 02:00,170.00,3184.20,157.39,1217.90
10.10.2024 03:00,140.00,3311.70,132.71,1329.30
10.10.2024 04:00,151.11,3190.10,124.92,879.60
10.10.2024 05:00,251.00,3303.00,271.13,776.50
10.10.2024 06:00,405.76,3751.50,437.97,780.00
10.10.2024 07:00,362.20,3540.80,373.46,971.20
10.10.2024 08:00,382.80,3473.50,377.41,822.40
10.10.2024 09:00,277.99,3829.20,290.72,1049.90
10.10.2024 10:00,173.99,4552.40,224.02,1711.00
10.10.2024 11:00,77.41,5159.70,166.85,2426.50
10.10.2024 12:00,37.99,5221.80,94.01,2359.10
10.10.2024 13:00,20.00,5120.30,68.56,1822.20
10.10.2024 14:00,119.99,4612.70,86.17,1187.00
10.10.2024 15:00,225.99,4356.90,227.34,904.60
10.10.2024 16:00,356.00,3893.60,350.99,790.80
10.10.2024 17:00,350.91,3803.00,401.39,1055.10
10.10.2024 18:00,409.99,3744.40,422.58,1267.30
10.10.2024 19:00,489.00,3793.90,519.28,1302.40
10.10.2024 20:00,427.98,3641.00,443.40,1291.30
10.10.2024 21:00,372.41,3503.00,389.41,1243.40
10.10.2024 22:00,374.00,3670.00,390.33,1030.40
10.10.2024 23:00,370.00,3385.70,354.76,947.60
11.10.2024 00:00,346.61,3040.70,344.92,805.10
11.10.2024 01:00,341.80,2865.10,320.30,751.30
11.10.2024 02:00,339.00,2806.20,309.80,789.40
11.10.2024 03:00,354.00,2786.50,292.75,827.70
11.10.2024 04:00,364.00,2905.30,308.70,926.20
11.10.2024 05:00,401.75,2871.70,381.28,1129.20
11.10.2024 06:00,447.54,3436.20,430.88,1856.30
11.10.2024 07:00,530.29,2665.40,605.31,1461.30
11.10.2024 08:00,498.10,2757.10,670.32,1283.00
11.10.2024 09:00,420.00,3174.50,474.25,1379.30
11.10.2024 10:00,390.00,2919.90,387.99,1242.00
11.10.2024 11:00,310.00,3230.00,311.91,1290.50
11.10.2024 12:00,307.50,3061.90,265.77,1097.70
11.10.2024 13:00,300.00,2992.00,246.46,1189.00
11.10.2024 14:00,349.11,2822.80,268.11,1137.20
11.10.2024 15:00,372.00,3143.90,331.12,1023.30
11.10.2024 16:00,403.70,3042.90,400.82,1845.50
11.10.2024 17:00,500.00,3133.10,485.45,2117.00
11.10.2024 18:00,640.00,3346.60,712.01,1788.80
11.10.2024 19:00,714.50,3637.60,748.36,1895.90
11.10.2024 20:00,561.54,3103.20,521.27,2147.20
11.10.2024 21:00,452.56,2791.50,428.57,1813.80
11.10.2024 22:00,429.71,3002.60,420.60,1986.70
11.10.2024 23:00,390.00,3136.10,377.13,2093.60
12.10.2024 00:00,441.76,2981.10,457.85,1833.40
12.10.2024 01:00,452.00,2793.00,441.45,1370.80
12.10.2024 02:00,452.00,2875.40,421.54,1259.30
12.10.2024 03:00,448.40,2861.30,434.38,1463.50
12.10.2024 04:00,449.00,3124.50,434.44,1715.90
12.10.2024 05:00,424.89,2613.80,421.66,1831.20
12.10.2024 06:00,452.00,3234.40,428.78,2380.70
12.10.2024 07:00,521.18,3412.10,458.09,2892.00
12.10.2024 08:00,455.70,2951.10,445.49,2041.10
12.10.2024 09:00,442.80,2145.80,399.51,1423.80
12.10.2024 10:00,297.99,2437.70,143.30,899.60
12.10.2024 11:00,190.00,2818.20,142.29,1155.90
12.10.2024 12:00,153.99,2937.40,107.50,958.50
